txn_id,account_id,customer_id,txn_time,txn_type,amount,currency,channel,status,_ingest_ts
BTX000466,ACC00286,CUST00286,2026-04-27 12:59:55,Dr,8686.95,,CHEQUE,FAILED,2026-04-28 04:37:54
BTX000467,ACC00146,CUST00146,2026-04-09 15:21:26,Cr,50223.71,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000468,ACC00075,CUST00075,2026-04-25 10:18:45,Credit,6161.87,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000469,ACC00117,CUST00117,2026-04-08 15:19:12,CR,6481.98,INR,BRANCH,PENDING,2026-04-28 04:37:54
BTX000470,ACC00267,CUST00267,2026-04-28 19:04:04,debit,21253.59,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000471,ACC00041,CUST00041,2026-04-04 10:03:00,CREDIT,8799.04,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX000472,ACC00043,CUST00043,2026-04-01 13:17:03,CREDIT,8866.17,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000473,ACC00321,CUST00321,2026-04-02 09:11:47,debit,0.0,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000474,ACC00446,CUST00446,2026-04-15 13:13:22,debit,379049.15,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000475,ACC00450,CUST00450,2026-04-16 18:11:34,DB,9098.34,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000476,ACC00188,CUST00188,2026-04-11 12:47:13,DEBIT,-1927.74,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
BTX000477,ACC00005,CUST00005,2026-04-20 20:26:24,Debit,-5738.69,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000478,ACC00097,CUST00097,2026-04-11 22:05:19,credit,7397.47,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX000479,ACC00217,CUST00217,2026-04-18 12:11:42,C,71617.63,INR,CHEQUE,PENDING,2026-04-28 04:37:54
BTX000480,ACC00437,,2026-03-31 09:46:12,CREDIT,6215.52,INR,BRANCH,FAILED,2026-04-28 04:37:54
BTX000481,ACC00078,CUST00078,2026-03-30 21:39:05,CREDIT,1337.89,INR,UPI,FAILED,2026-04-28 04:37:54
BTX000482,ACC00008,CUST00008,2026-04-13 10:59:20,Debit,54855.62,INR,UPI,PENDING,2026-04-28 04:37:54
BTX000483,ACC00385,CUST00385,2026-04-28 08:41:11,Dr,4754.45,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000484,ACC00063,CUST00063,2026-04-23 02:53:18,Cr,9945.9,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000485,ACC00107,CUST00107,2026-04-13 17:21:13,Credit,7309.55,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000486,ACC00247,CUST00247,2026-04-18 13:50:17,DEBIT,29600.94,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX000487,ACC00407,CUST00407,2026-04-06 22:45:19,credit,-9584.27,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000488,ACC00191,CUST00191,2026-04-22 06:53:04,Cr,6224.58,USD,UPI,PENDING,2026-04-28 04:37:54
BTX000489,ACC00360,CUST00360,2026-04-15 07:46:25,credit,5627.67,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000490,ACC00011,CUST00011,2026-04-20 17:00:40,debit,490.94,INR,CHEQUE,PENDING,2026-04-28 04:37:54
BTX000491,ACC00251,CUST00251,2026-04-04 22:49:28,Credit,4737.11,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX000492,ACC00080,CUST00080,2026-04-12 14:30:10,D,107.13,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000493,ACC00010,CUST00010,2026-04-17 16:27:33,credit,727.08,XXX,ATM,SUCCESS,2026-04-28 04:37:54
BTX000494,ACC00393,CUST00393,2026-04-15 09:17:12,Credit,3288.04,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000495,ACC00067,CUST00067,2026-04-03 05:50:00,Cr,414.99,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000496,ACC00320,CUST00320,2026-04-20 22:53:57,Credit,7206.67,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000497,ACC00456,CUST00456,2026-04-24 07:07:45,DB,5624.4,XXX,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000498,ACC00316,CUST00316,2026-04-06 20:40:40,CREDIT,17014.18,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000499,ACC00119,CUST00119,2026-04-15 16:50:06,D,5743.27,XXX,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000500,ACC00346,CUST00346,2026-04-13 03:20:21,CREDIT,1885.93,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000501,ACC00308,CUST00308,2026-04-12 16:35:14,D,229861.64,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000502,ACC00124,CUST00124,2026-04-16 21:51:18,D,32868.02,XXX,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000503,ACC00146,CUST00146,2026-04-17 05:11:02,Debit,-254.5,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000504,ACC00483,CUST00483,2026-04-20 13:36:29,D,9266.63,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX000505,ACC00071,CUST00071,2026-04-06 16:34:31,credit,8129.63,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000506,ACC00376,CUST00376,2026-04-01 03:58:44,Cr,8274.48,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000507,ACC00020,CUST00020,2026-04-21 23:01:59,DEBIT,40095.07,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000508,ACC00062,CUST00062,2026-04-25 12:25:35,C,67049.84,INR,UPI,PENDING,2026-04-28 04:37:54
BTX000509,ACC00164,CUST00164,2026-04-15 22:47:14,D,1616.66,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000510,ACC00295,CUST00295,2026-04-14 06:52:21,Debit,23321.12,,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000511,ACC00281,CUST00281,2026-04-10 12:43:19,D,7008.92,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000512,ACC00203,CUST00203,2026-04-18 22:50:29,C,309699.11,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000513,ACC00474,CUST00474,2026-04-16 06:45:36,Dr,3548.25,INR,UPI,PENDING,2026-04-28 04:37:54
BTX000514,ACC00180,CUST00180,2026-04-17 19:17:03,Cr,8199.9,INR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
BTX000515,ACC00437,CUST00437,2026-03-31 08:24:57,credit,470691.88,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000516,ACC00412,CUST00412,2026-04-01 14:06:24,DEBIT,7426.13,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000517,ACC00281,CUST00281,2026-04-14 00:24:03,CR,282.05,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000518,ACC00031,CUST00031,2026-04-07 11:28:38,C,4703.11,USD,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000519,ACC00437,CUST00437,2026-04-28 02:01:49,CREDIT,-1412.64,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000520,ACC00364,CUST00364,2026-04-01 15:09:49,C,1945.53,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000521,ACC00012,CUST00012,2026-03-30 12:37:27,Debit,3994.66,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000522,ACC00321,CUST00321,2026-04-07 12:10:11,DEBIT,8798.91,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX000523,ACC00116,CUST00116,2026-04-02 15:35:19,DB,7325.91,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000524,ACC00079,CUST00079,2026-04-11 14:36:32,Credit,1404.54,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000525,ACC00442,CUST00442,2026-04-02 14:22:39,D,48705.79,EUR,IMPS,PENDING,2026-04-28 04:37:54
BTX000526,ACC00273,CUST00273,2026-04-29 03:45:05,Credit,23097.05,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000527,ACC00156,CUST00156,2026-04-13 04:37:46,DB,209518.47,INR,NEFT,FAILED,2026-04-28 04:37:54
BTX000528,ACC00391,CUST00391,2026-04-17 23:55:32,C,6003.97,INR,UPI,PENDING,2026-04-28 04:37:54
BTX000529,ACC00400,CUST00400,2026-04-13 09:10:48,C,6530.73,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000530,ACC00084,CUST00084,2026-04-04 11:40:20,DEBIT,95517.82,INR,ATM,FAILED,2026-04-28 04:37:54
BTX000531,ACC00475,CUST00475,2026-04-28 19:33:33,Cr,8681.07,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000532,ACC00312,CUST00312,2026-04-21 17:24:14,Dr,7450.43,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000533,ACC00403,CUST00403,2026-03-30 20:44:22,Cr,13817.43,XXX,UPI,SUCCESS,2026-04-28 04:37:54
BTX000534,ACC00392,CUST00392,2026-04-18 05:50:12,Cr,3115.09,INR,BRANCH,FAILED,2026-04-28 04:37:54
BTX000535,ACC00314,CUST00314,2026-04-27 06:22:27,debit,6496.4,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000536,ACC00300,CUST00300,2026-04-29 03:12:02,Dr,4563.77,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000537,ACC00166,CUST00166,2026-04-21 01:36:39,debit,1323.09,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000538,ACC00269,CUST00269,2026-04-20 17:24:44,D,1683.01,INR,UPI,FAILED,2026-04-28 04:37:54
BTX000539,ACC00290,CUST00290,2026-04-26 02:33:03,debit,26098.01,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX000540,ACC00394,CUST00394,2026-04-28 18:56:34,debit,1402.55,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000541,ACC00438,CUST00438,2026-04-13 22:28:54,C,31409.05,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000542,ACC00041,CUST00041,2026-04-17 23:38:09,D,6323.49,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000543,ACC00029,CUST00029,2026-04-18 15:40:03,DEBIT,8396.34,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000544,ACC00092,CUST00092,2026-04-04 01:56:33,DB,5990.19,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000545,ACC00185,CUST00185,2026-04-27 05:43:43,Debit,8985.54,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000546,ACC00242,CUST00242,2026-04-02 08:22:49,Debit,4196.2,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000547,ACC00293,CUST00293,2026-04-22 01:10:59,Cr,6087.3,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000548,ACC00163,CUST00163,2026-04-06 21:14:33,Credit,65286.1,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000549,ACC00453,CUST00453,2026-04-17 12:23:12,credit,-9762.53,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000550,ACC00410,CUST00410,2026-04-17 18:03:56,Credit,8079.83,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000551,ACC00405,CUST00405,2026-03-31 13:57:26,D,160.7,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000552,ACC00316,CUST00316,2026-04-28 05:31:05,credit,3445.57,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000553,ACC00247,,2026-04-03 01:07:51,D,51622.31,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX000554,ACC00372,CUST00372,2026-04-19 15:13:28,DEBIT,6886.38,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000555,ACC00144,CUST00144,2026-04-24 04:59:18,DB,1743.1,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000556,ACC00401,CUST00401,2026-04-22 14:23:48,Credit,2787.82,INR,ATM,PENDING,2026-04-28 04:37:54
BTX000557,ACC00487,CUST00487,2026-04-07 11:11:13,debit,7870.95,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000558,ACC00410,CUST00410,2026-04-13 20:47:06,Credit,75919.7,INR,INTERNET_BANKING,FAILED,2026-04-28 04:37:54
BTX000559,ACC00051,CUST00051,2026-04-24 21:21:02,credit,4647.75,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000560,ACC00478,CUST00478,2026-03-31 02:32:32,CREDIT,8902.94,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000561,ACC00160,CUST00160,2026-04-18 10:58:06,credit,5369.53,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX000562,ACC00141,CUST00141,2026-04-01 05:17:29,D,5471.03,INR,POS,FAILED,2026-04-28 04:37:54
BTX000563,ACC00412,CUST00412,2026-04-07 22:53:04,CREDIT,8933.21,INR,UPI,FAILED,2026-04-28 04:37:54
BTX000564,ACC00463,CUST00463,2026-04-19 05:44:18,DEBIT,3979.98,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000565,ACC00171,CUST00171,2026-04-24 11:23:42,DB,17069.1,XXX,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000566,ACC00471,CUST00471,2026-04-20 18:44:23,Debit,7131.14,INR,ATM,FAILED,2026-04-28 04:37:54
BTX000567,ACC00459,CUST00459,2026-04-17 13:36:17,Dr,9180.92,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000568,ACC00034,,2026-04-13 08:00:24,Cr,35403.16,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000569,ACC00419,CUST00419,2026-04-20 07:58:29,DB,3090.97,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX000570,ACC00281,CUST00281,2026-04-03 20:01:58,Credit,6971.19,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000571,ACC00279,CUST00279,2026-04-20 11:49:36,DB,9315.55,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000572,ACC00238,CUST00238,2026-04-08 21:44:46,Cr,9563.25,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000573,ACC00395,CUST00395,2026-04-24 16:58:25,DB,996.28,INR,UPI,FAILED,2026-04-28 04:37:54
BTX000574,ACC00232,CUST00232,2026-04-15 14:02:33,C,2136.05,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000575,ACC00348,CUST00348,2026-04-07 18:23:52,Credit,333090.79,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000576,ACC00437,CUST00437,2026-04-07 06:01:51,D,100337.33,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000577,ACC00444,CUST00444,2026-03-29 12:05:38,C,3249.46,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000578,ACC00340,CUST00340,2026-04-03 19:46:06,D,9252.37,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX000579,ACC00344,CUST00344,2026-04-02 08:37:58,DB,-2858.74,INR,MOBILE_BANKING,FAILED,2026-04-28 04:37:54
BTX000580,ACC00329,CUST00329,2026-04-23 18:33:23,CR,4314.47,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000581,ACC00231,CUST00231,2026-04-10 15:52:05,Dr,5821.59,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000582,ACC00211,CUST00211,2026-04-27 22:14:17,DEBIT,327259.83,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000583,ACC00354,CUST00354,2026-03-31 09:24:40,D,493467.35,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000584,ACC00456,CUST00456,2026-04-17 06:53:24,DB,96436.99,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000585,ACC00028,CUST00028,2026-04-26 15:12:43,DEBIT,5175.36,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000586,ACC00409,CUST00409,2026-04-07 13:47:56,CR,77448.28,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000587,ACC00297,CUST00297,2026-04-03 22:41:36,Debit,66188.53,INR,NEFT,FAILED,2026-04-28 04:37:54
BTX000588,ACC00436,CUST00436,2026-04-23 12:54:02,C,8592.8,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000589,ACC00303,CUST00303,2026-04-21 09:20:22,Credit,33512.73,INR,BRANCH,FAILED,2026-04-28 04:37:54
BTX000590,ACC00442,CUST00442,2026-03-30 14:43:03,C,161660.12,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000591,ACC00226,CUST00226,2026-04-22 00:48:07,C,41056.81,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000592,ACC00205,CUST00205,2026-04-13 14:08:41,D,6866.75,INR,POS,FAILED,2026-04-28 04:37:54
BTX000593,ACC00223,CUST00223,2026-03-29 14:37:45,Cr,3225.32,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX000594,ACC00327,CUST00327,2026-04-09 18:17:52,DB,40147.07,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX000595,ACC00201,CUST00201,2026-04-13 02:25:09,CR,7727.92,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX000596,ACC00345,CUST00345,2026-03-29 06:38:20,CREDIT,6886.45,INR,POS,PENDING,2026-04-28 04:37:54
BTX000597,ACC00013,CUST00013,2026-04-17 06:41:32,DB,29514.22,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000598,ACC00045,CUST00045,2026-04-25 23:46:18,DB,68311.53,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000599,ACC00130,CUST00130,2026-04-07 19:20:53,CREDIT,9234.68,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000600,ACC00395,CUST00395,2026-04-22 14:54:04,CREDIT,717.64,INR,UPI,PENDING,2026-04-28 04:37:54
BTX000601,ACC00136,CUST00136,2026-04-03 18:42:25,credit,1866.58,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000602,ACC00112,CUST00112,2026-04-18 00:44:52,Cr,1122.54,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000603,ACC00255,CUST00255,2026-04-03 01:17:54,DEBIT,2737.72,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000604,ACC00363,CUST00363,2026-04-28 20:08:21,Dr,80284.33,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX000605,ACC00489,CUST00489,2026-04-20 19:45:30,D,243567.33,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000606,ACC00491,CUST00491,2026-04-18 07:01:28,Credit,4650.43,INR,ATM,FAILED,2026-04-28 04:37:54
BTX000607,ACC00496,CUST00496,2026-04-11 01:50:13,CR,1157.0,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000608,ACC00225,CUST00225,2026-04-21 10:45:56,credit,0.0,EUR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000609,ACC00277,CUST00277,2026-04-18 14:09:28,Cr,106567.31,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000610,ACC00061,CUST00061,2026-04-05 01:20:27,Cr,448080.01,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000611,ACC00073,CUST00073,2026-04-14 00:39:24,C,7042.84,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000612,ACC00158,CUST00158,2026-04-24 08:07:33,debit,15756.19,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000613,ACC00316,CUST00316,2026-04-05 07:29:06,Dr,8375.37,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX000614,ACC00351,CUST00351,2026-04-16 21:46:14,credit,63377.67,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX000615,ACC00213,CUST00213,2026-04-04 03:01:29,debit,9264.19,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000616,ACC00399,CUST00399,2026-04-03 05:34:25,CREDIT,-8223.81,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000617,ACC00406,CUST00406,2026-04-22 20:22:02,credit,2782.4,INR,ATM,FAILED,2026-04-28 04:37:54
BTX000618,ACC00020,CUST00020,2026-04-17 10:23:25,C,350876.66,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000619,ACC00121,CUST00121,2026-04-04 08:11:00,C,7635.17,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000620,ACC00338,CUST00338,2026-04-04 12:41:06,CREDIT,71671.94,XXX,BRANCH,FAILED,2026-04-28 04:37:54
BTX000621,ACC00473,,2026-03-30 06:19:17,Debit,2588.68,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000622,ACC00027,CUST00027,2026-04-27 21:49:04,DEBIT,1249.04,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000623,ACC00215,CUST00215,2026-04-05 04:21:51,Credit,1190.32,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000624,ACC00103,CUST00103,2026-04-10 11:42:24,C,8915.84,INR,BRANCH,FAILED,2026-04-28 04:37:54
BTX000625,ACC00070,CUST00070,2026-04-13 03:50:34,Credit,180884.36,INR,UPI,PENDING,2026-04-28 04:37:54
BTX000626,ACC00437,CUST00437,2026-04-12 19:04:04,Credit,3022.1,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000627,ACC00438,CUST00438,2026-04-05 07:04:48,D,9957.08,INR,BRANCH,PENDING,2026-04-28 04:37:54
BTX000628,ACC00220,CUST00220,2026-04-21 11:53:14,Dr,8929.04,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000629,ACC00214,CUST00214,2026-03-30 06:08:40,D,5358.11,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000630,ACC00043,CUST00043,2026-04-15 05:22:40,Dr,153084.8,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000631,ACC00157,CUST00157,2026-04-04 03:07:48,C,12197.21,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000632,ACC00405,CUST00405,2026-04-25 16:18:23,CR,8617.79,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000633,ACC00219,CUST00219,2026-04-22 13:22:33,D,2150.75,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000634,ACC00264,CUST00264,2026-04-29 02:01:50,DEBIT,3719.35,INR,INTERNET_BANKING,PENDING,2026-04-28 04:37:54
BTX000635,ACC00287,CUST00287,2026-04-20 07:13:39,credit,3415.8,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000636,ACC00298,CUST00298,2026-04-26 02:51:42,CR,38841.74,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000637,ACC00028,CUST00028,2026-03-31 16:00:22,Cr,8312.64,INR,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000638,ACC00461,CUST00461,2026-04-07 19:17:17,DB,423518.35,USD,ATM,SUCCESS,2026-04-28 04:37:54
BTX000639,ACC00201,CUST00201,2026-04-26 09:55:58,CREDIT,1209.04,INR,IMPS,FAILED,2026-04-28 04:37:54
BTX000640,ACC00322,CUST00322,2026-03-29 14:04:37,D,289561.97,INR,UPI,PENDING,2026-04-28 04:37:54
BTX000641,ACC00012,CUST00012,2026-04-25 12:31:27,DB,5829.18,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000642,ACC00357,CUST00357,2026-04-14 22:06:23,Debit,8992.99,INR,POS,FAILED,2026-04-28 04:37:54
BTX000643,ACC00498,CUST00498,2026-04-07 05:47:16,Debit,1746.99,GBP,IMPS,FAILED,2026-04-28 04:37:54
BTX000644,ACC00355,CUST00355,2026-04-27 02:28:03,debit,507.4,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000645,ACC00095,CUST00095,2026-04-04 22:22:56,DB,3504.09,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX000646,ACC00063,CUST00063,2026-04-27 05:03:53,Cr,95301.01,EUR,UPI,SUCCESS,2026-04-28 04:37:54
BTX000647,ACC00260,CUST00260,2026-04-09 01:23:12,Cr,97264.5,INR,IMPS,SUCCESS,2026-04-28 04:37:54
BTX000648,ACC00473,CUST00473,2026-04-12 15:22:01,CR,496.8,INR,NEFT,PENDING,2026-04-28 04:37:54
BTX000649,ACC00317,CUST00317,2026-04-24 12:06:16,CREDIT,6120.7,INR,CHEQUE,FAILED,2026-04-28 04:37:54
BTX000650,ACC00393,CUST00393,2026-04-06 10:38:59,D,70935.7,XXX,ATM,SUCCESS,2026-04-28 04:37:54
BTX000651,ACC00310,CUST00310,2026-04-14 06:36:36,Credit,7188.04,INR,MOBILE_BANKING,PENDING,2026-04-28 04:37:54
BTX000652,ACC00177,CUST00177,2026-04-09 14:06:49,D,7305.75,INR,MOBILE_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000653,ACC00413,CUST00413,2026-04-21 18:24:51,Dr,5913.08,INR,ATM,PENDING,2026-04-28 04:37:54
BTX000654,ACC00445,CUST00445,2026-04-14 14:42:53,C,17960.35,INR,POS,SUCCESS,2026-04-28 04:37:54
BTX000655,ACC00237,CUST00237,2026-04-20 23:26:52,debit,8339.61,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000656,ACC00155,CUST00155,2026-04-24 22:57:25,D,30206.82,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX000657,ACC00328,CUST00328,2026-04-25 01:08:01,DB,2948.12,INR,ATM,SUCCESS,2026-04-28 04:37:54
BTX000658,ACC00142,CUST00142,2026-04-13 07:16:41,Credit,5699.19,INR,BRANCH,SUCCESS,2026-04-28 04:37:54
BTX000659,ACC00192,CUST00192,2026-04-15 04:13:55,Debit,679.25,INR,IMPS,PENDING,2026-04-28 04:37:54
BTX000660,ACC00140,CUST00140,2026-04-09 18:18:52,Credit,2987.47,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000661,ACC00322,CUST00322,2026-04-03 08:16:42,debit,8737.19,INR,POS,PENDING,2026-04-28 04:37:54
BTX000662,ACC00353,CUST00353,2026-04-09 08:12:31,Credit,11160.79,INR,INTERNET_BANKING,SUCCESS,2026-04-28 04:37:54
BTX000663,ACC00472,CUST00472,2026-04-27 09:44:07,debit,8332.58,,CHEQUE,SUCCESS,2026-04-28 04:37:54
BTX000664,ACC00488,CUST00488,2026-04-14 22:23:29,CR,20257.01,INR,NEFT,SUCCESS,2026-04-28 04:37:54
BTX000665,ACC00473,CUST00473,2026-03-29 20:00:13,CR,8188.68,INR,CHEQUE,PENDING,2026-04-28 04:37:54
BTX000666,ACC00156,CUST00156,2026-03-30 04:30:01,credit,6973.02,INR,POS,FAILED,2026-04-28 04:37:54
BTX000667,ACC00041,CUST00041,2026-04-12 03:26:44,CREDIT,7769.45,INR,UPI,FAILED,2026-04-28 04:37:54
BTX000668,ACC00407,CUST00407,2026-04-19 21:14:57,Cr,2604.82,INR,UPI,SUCCESS,2026-04-28 04:37:54
BTX000669,ACC00472,CUST00472,2026-04-17 11:15:51,credit,3580.18,INR,POS,SUCCESS,2026-04-28 04:37:54
